timestamp,request_count,unique_users,unique_ips,path_entropy,request_variance,spike_ratio,error_rate,avg_response_time,response_time_std,p95_response_time,bot_ratio,user_agent_diversity,checkout_ratio,payment_ratio,ip_concentration,user_concentration,is_attack,is_bot,hour,minute,day_of_week,is_business_hours,is_night,is_weekend,hour_sin,hour_cos,request_count_ma5,request_count_std5,request_count_max5,deviation_ma5,request_count_ma10,request_count_std10,request_count_max10,deviation_ma10,request_count_ma30,request_count_std30,request_count_max30,deviation_ma30,request_velocity,request_acceleration,request_pct_change
2026-02-13 18:11:00,7254,998,6839,1.8494563173096168,64.91378898204245,1.0123367198838897,0.051688490696071676,197.91653892355666,211.08652921322252,628.9459340949848,0.0,4,0.19531357684355616,0.1031013094417643,1.0605263157894738,7.261261261261262,0,0,18,11,4,0,0,0,-1.0,-1.8369701987210297e-16,7164.6,64.91378898204245,7254.0,1.3563171133183645,7195.2,90.46521737970308,7360.0,0.6428673290733184,7770.5625,1561.0129176809098,10881.0,-0.3307030909622247,98.0,44.0,0.013694801565120152
2026-02-13 18:12:00,7288,999,6914,1.833966495581107,85.32174400470886,1.0147026063711295,0.05021264919742077,194.71617606313697,208.91637493238034,608.1239089862469,0.0,4,0.1985183152695843,0.09384003292632734,1.053940708604483,7.288,0,0,18,12,4,0,0,0,-1.0,-1.8369701987210297e-16,7181.4,85.32174400470886,7288.0,1.234914808882746,7199.4,93.99196183126654,7360.0,0.9327104977301115,7742.176470588235,1515.9689242895993,10881.0,-0.299397346455813,34.0,-64.0,0.004687069203198169
2026-02-13 18:13:00,7311,999,6921,1.8560780364443699,89.52206431938954,1.012155277439362,0.04649890590809628,199.00193870649903,207.27294432602463,616.2692633176096,0.0,4,0.18927789934354486,0.10845185995623632,1.05619763074256,7.311,0,0,18,13,4,0,0,0,-1.0,-1.8369701987210297e-16,7222.2,89.52206431938954,7311.0,0.9809763030445993,7211.3,100.27412427940418,7360.0,0.9844567969300675,7718.222222222223,1474.213112359809,10881.0,-0.2760429790180037,23.0,-11.0,0.003155872667398363
2026-02-13 18:14:00,7235,999,6855,1.8501542565364208,59.65484054127388,0.9979585643741896,0.05071862907683803,195.4002685278616,202.11106613701304,590.1803130798098,0.0,4,0.19900497512437812,0.1025428413488115,1.0552800466744456,7.235,0,0,18,14,4,0,0,0,-1.0,-1.8369701987210297e-16,7248.8,59.65484054127388,7311.0,-0.22751687873302837,7228.4,85.91623827892732,7360.0,0.07593517771466327,7692.789473684211,1436.960278541221,10881.0,-0.3183603055771667,-76.0,-99.0,-0.010395294761318508
2026-02-13 18:15:00,7126,998,6750,1.8347278179356818,71.62890478015723,0.9837378171677849,0.048828399045881855,194.0810595794848,203.02446303784302,603.2131641033851,0.0,4,0.20078574435246246,0.09218464992282868,1.0555473263220263,7.133133133133133,0,0,18,15,4,0,0,0,-1.0,-1.8369701987210297e-16,7242.8,71.62890478015723,7311.0,-1.608175152214478,7214.3,90.33400983757298,7360.0,-0.966781160238465,7664.45,1404.3649051589496,10881.0,-0.383138925714884,-109.0,-33.0,-0.015065653075328256
2026-02-13 18:16:00,7263,997,6895,1.845246868543113,72.09230194691266,1.0024014574362372,0.048458149779735685,196.0385873866646,213.16319039538132,606.6159989042915,0.0,4,0.21076541850220265,0.09636563876651982,1.0532192575406032,7.277555110220441,0,0,18,16,4,0,0,0,-1.0,-1.8369701987210297e-16,7244.6,72.09230194691266,7311.0,0.25173649631891,7204.6,77.20420253386645,7311.0,0.7467629373844638,7645.333333333333,1371.6060415926045,10881.0,-0.2785455707959147,137.0,246.0,0.01922537187763118
2026-02-13 18:17:00,7007,999,6619,1.8488652438024014,122.03196302610651,0.9746293153809776,0.04708904109589041,197.09171087250851,210.00454335143596,618.9517880851594,0.0,4,0.19606164383561644,0.10131278538812785,1.0584592145015106,7.007,0,0,18,17,4,0,0,0,-1.0,-1.8369701987210297e-16,7188.4,122.03196302610651,7311.0,-1.4744136038982638,7184.9,99.33607378770773,7311.0,-1.7730412730360825,7616.318181818182,1345.4510798334916,10881.0,-0.45253644261144127,-256.0,-393.0,-0.03524714305383447
2026-02-13 18:18:00,7114,999,6729,1.8354942531317247,102.84697370367869,0.994965034965035,0.04609978917779339,195.65716053642242,216.17478388655454,601.1498505825019,0.0,4,0.18496134926212227,0.10161630358397751,1.0570579494799406,7.114,0,0,18,18,4,0,0,0,-1.0,-1.8369701987210297e-16,7149.0,102.84697370367869,7263.0,-0.3370343761761462,7185.6,98.74906469318653,7311.0,-0.717801216685404,7594.478260869565,1318.6832919643477,10881.0,-0.3640860377601458,107.0,363.0,0.015270443841872483
2026-02-13 18:19:00,7042,998,6655,1.8543358141754083,98.63214486162879,0.9902410214585033,0.04827488286241658,197.48766903930817,211.71154205485013,618.6355232018387,0.0,4,0.19778503478631265,0.10506886270055374,1.0579927884615385,7.049049049049049,0,0,18,19,4,0,0,0,-1.0,-1.8369701987210297e-16,7110.4,98.63214486162879,7263.0,-0.6865254190301232,7179.6,105.95302942552327,7311.0,-1.286546072973259,7571.458333333333,1294.6189292998342,10881.0,-0.40865282326452096,-72.0,-179.0,-0.010120888389091975
2026-02-13 18:20:00,7093,997,6726,1.8531891098500894,98.43119424250295,0.9983391509965094,0.0493374682830561,196.7477220936059,202.74778652876083,597.5510372057007,0.0,4,0.20200169157034115,0.10304482661404003,1.0544076111193696,7.1072144288577155,0,0,18,20,4,0,0,0,-1.0,-1.8369701987210297e-16,7103.8,98.43119424250295,7263.0,-0.10861782443907933,7173.3,109.3313516080625,7311.0,-0.7278076342729425,7552.32,1270.9681913145323,10881.0,-0.36110965913802406,51.0,123.0,0.007242260721386007
2026-02-13 18:21:00,7234,998,6848,1.8282873012462053,86.88210402611884,1.0190167629243556,0.048237733241188664,192.36680517934042,202.51098146701528,586.3581288049351,0.0,4,0.19861782999308916,0.0912232204561161,1.0562125857789457,7.241241241241241,0,0,18,21,4,0,0,0,-1.0,-1.8369701987210297e-16,7098.0,86.88210402611884,7234.0,1.547527810207871,7171.3,107.86416354739474,7311.0,0.5759471065306349,7540.076923076923,1246.8532206503512,10881.0,-0.2452827928892173,141.0,90.0,0.019878753700831808
2026-02-13 18:22:00,7222,999,6817,1.8394487453613504,83.73171442174798,1.0112013441612993,0.05094835940744843,194.59678578963965,205.3694423278451,593.2364297980695,0.0,4,0.20130139831095112,0.09705108680603627,1.059254913464359,7.222,0,0,18,22,4,0,0,0,-1.0,-1.8369701987210297e-16,7141.0,83.73171442174798,7234.0,0.9559584690665699,7164.7,101.7775897620842,7311.0,0.5575145333982019,7528.2962962962965,1224.1716136233267,10881.0,-0.2500027693185405,-12.0,-153.0,-0.0016588332872545797
2026-02-13 18:23:00,7268,999,6896,1.8436821540411443,98.36259451643727,1.013272362257417,0.0520016508460586,194.4020345748463,205.9271291192821,597.141736084984,0.0,4,0.19920209107167422,0.09918833402118586,1.0537915035522691,7.268,0,0,18,23,4,0,0,0,-1.0,-1.8369701987210297e-16,7171.8,98.36259451643727,7268.0,0.9681711761671614,7160.4,95.63263041452599,7268.0,1.1134955091093717,7519.0,1202.2946271070043,10881.0,-0.20859396721770582,46.0,58.0,0.006369426751592355
2026-02-13 18:24:00,7072,998,6678,1.8437109289565394,88.92806081324969,0.9851228617596255,0.0480701258306235,194.8718058031435,205.37009409013115,613.4373922930796,0.0,4,0.19524954050615015,0.09953343701399689,1.058841143883815,7.079079079079079,0,0,18,24,4,0,0,0,-1.0,-1.8369701987210297e-16,7177.8,88.92806081324969,7268.0,-1.1764959573598632,7144.1,95.39560903009892,7268.0,-0.7479593803643856,7503.586206896552,1183.5442087597194,10881.0,-0.36434791011172585,-196.0,-242.0,-0.026967528893780957
2026-02-13 18:25:00,7062,999,6684,1.8340185838596506,97.02989230131641,0.9845802080138304,0.051111425739770636,187.5078209791287,196.42337607295002,577.0413693119498,0.0,4,0.19368540280334134,0.09415262636273539,1.056394913986537,7.062,0,0,18,25,4,0,0,0,-1.0,-1.8369701987210297e-16,7171.6,97.02989230131641,7268.0,-1.1180263226559577,7137.7,98.82987627456436,7268.0,-0.7582900312507691,7488.866666666667,1165.7504829532547,10881.0,-0.36585943001813953,-10.0,186.0,-0.001414027149321262
2026-02-13 18:26:00,7197,999,6818,1.8538232766665304,92.38073392220416,1.0044381175682466,0.04931925534870797,198.56170531687442,209.78955388890097,628.533424202835,0.0,4,0.20589052514587386,0.10113920533481523,1.0554333479982403,7.197,0,0,18,26,4,0,0,0,-1.0,-1.8369701987210297e-16,7164.2,92.38073392220416,7268.0,0.35125018429739463,7131.1,91.46152803836348,7268.0,0.7127288657035483,7539.066666666667,1117.0699337022768,10881.0,-0.30594389166156866,135.0,145.0,0.019116397621070425
2026-02-13 18:27:00,7234,997,6811,1.8493323664655077,94.39173692651853,1.009263909816396,0.05169315825846579,198.42908353427418,210.9105129757936,608.1909415598444,0.0,4,0.2055286800276434,0.09896337249481686,1.0619495008807986,7.248496993987976,0,0,18,27,4,0,0,0,-1.0,-1.8369701987210297e-16,7166.6,94.39173692651853,7268.0,0.7065601505077815,7153.8,85.19363565171332,7268.0,0.9304631298309278,7417.5,922.304189105405,10854.0,-0.19874273523852876,37.0,-98.0,0.005141030985132744
2026-02-13 18:28:00,7352,999,6950,1.842097676272177,120.74684260884429,1.0233283224764769,0.04895960832313342,194.36922413243556,206.32123888894418,603.708251495029,0.0,4,0.1971984224126207,0.09927920576635386,1.0576895410732268,7.352,0,0,18,28,4,0,0,0,-1.0,-1.8369701987210297e-16,7183.4,120.74684260884429,7352.0,1.3848408417595581,7177.6,104.00662372069951,7352.0,1.6608476096124678,7300.766666666666,655.340484461865,10734.0,0.0780590783994376,118.0,81.0,0.01631186065800394
2026-02-13 18:29:00,7107,998,6745,1.8313145334745953,113.46937912937123,0.9882637594905026,0.0536015756893641,192.1046599064761,202.28686934799939,586.6699111682358,0.0,4,0.20047833427124367,0.09186831738885763,1.0535131930032613,7.114114114114114,0,0,18,29,4,0,0,0,-1.0,-1.8369701987210297e-16,7190.4,113.46937912937123,7352.0,-0.728579124254203,7184.1,96.33904250672481,7352.0,-0.7920768276991609,7179.866666666667,95.88309452709034,7360.0,-0.7521091994671155,-245.0,-363.0,-0.033324265505984774
2026-02-13 18:30:00,7285,996,6901,1.8552263809936607,92.21984602028361,1.0067716970702045,0.04817458138896514,197.7855923644896,212.99231503022068,620.5092933457852,0.0,4,0.20244304144935493,0.1027998902003843,1.0554911619820342,7.30692076228686,0,0,18,30,4,0,0,0,-1.0,-1.8369701987210297e-16,7235.0,92.21984602028361,7352.0,0.5363664727478797,7203.3,95.29259036136679,7352.0,0.8484557294948251,7184.766666666666,97.41368711213335,7360.0,1.018489767781253,178.0,423.0,0.025045729562403363
2026-02-13 18:31:00,7261,996,6866,1.8511229749229172,90.04276761630982,1.0016830371923628,0.0513632608096943,191.76967350640078,198.85623586709963,584.3209189119134,0.0,4,0.20531534012668687,0.1006609749380336,1.0573758555409931,7.28284854563691,0,0,18,31,4,0,0,0,-1.0,-1.8369701987210297e-16,7247.8,90.04276761630982,7352.0,0.1449868050544095,7206.0,96.6321777555451,7352.0,0.5633388629075851,7190.833333333333,96.26009426094213,7360.0,0.7214332579034382,-24.0,-202.0,-0.00329444063143447
2026-02-13 18:32:00,7222,999,6835,1.859183487855352,90.66035517250515,0.9966328107750055,0.04859476671743043,197.38081392956767,205.9504833364092,600.5422016433834,0.0,4,0.20697771009275925,0.10328118510314274,1.0564657694558222,7.222,0,0,18,32,4,0,0,0,-1.0,-1.8369701987210297e-16,7245.4,90.66035517250515,7352.0,-0.25529030469018743,7206.0,96.6321777555451,7352.0,0.16388039648220656,7190.033333333334,95.88480277029241,7360.0,0.32994510751554235,-39.0,-15.0,-0.005371160997107882
2026-02-13 18:33:00,7247,999,6865,1.8607796371139202,69.48237186513467,1.002989453871066,0.04966887417218543,196.26860275113773,210.4412494180698,599.5507794278114,0.0,4,0.21054083885209712,0.10278697571743929,1.0554908243518788,7.247,0,0,18,33,4,0,0,0,-1.0,-1.8369701987210297e-16,7224.4,69.48237186513467,7285.0,0.3206475520325083,7203.9,95.35483440521472,7352.0,0.44730500826503206,7191.866666666667,96.44785381617446,7360.0,0.5657726791739989,25.0,64.0,0.0034616449736915023
2026-02-13 18:34:00,7347,999,6944,1.8423239199414936,47.53735373371853,1.0101190639865814,0.051714752313554706,194.8983333101726,205.49196854101908,591.9702708347869,0.0,4,0.19978225367446925,0.09771366358192705,1.0578833693304535,7.347,0,0,18,34,4,0,0,0,-1.0,-1.8369701987210297e-16,7272.4,47.53735373371853,7347.0,1.5369605934691966,7231.4,92.70646627334283,7352.0,1.2336395192066452,7201.3,97.3458640178327,7360.0,1.4815061259066327,100.0,75.0,0.013798813302056123
2026-02-13 18:35:00,7209,999,6831,1.8450521739352435,54.186714238868014,0.9932214598660826,0.0478502080443828,194.19968252734085,205.38542004362773,588.7236617422059,0.0,4,0.20208044382801665,0.09778085991678225,1.0551814988290398,7.209,0,0,18,35,4,0,0,0,-1.0,-1.8369701987210297e-16,7257.2,54.186714238868014,7347.0,-0.8733986189388414,7246.1,72.26102376493955,7352.0,-0.5064084296588177,7199.366666666667,96.56889030485802,7360.0,0.09873365683706625,-138.0,-238.0,-0.018783176806859925
2026-02-13 18:36:00,7158,994,6742,1.8512045274196378,69.730194320716,0.9890018790759367,0.04972761558876938,200.93064962181361,214.70248687554636,630.79859649194,0.0,4,0.2049168878334963,0.10266797038692554,1.0615453062435118,7.193969849246231,0,0,18,36,4,0,0,0,-1.0,-1.8369701987210297e-16,7236.6,69.730194320716,7347.0,-1.1112651499810655,7242.2,76.15306224237133,7352.0,-1.0913371103209226,7192.633333333333,91.91243333900961,7352.0,-0.37275240878652444,-51.0,87.0,-0.0070744902205576166
2026-02-13 18:37:00,7175,998,6806,1.8418795860940875,75.14785426081606,0.9926399380205307,0.04891304347826087,194.40139449260838,210.39525816867356,598.5415084490188,0.0,4,0.19300445930880714,0.10214604236343366,1.0540619950051417,7.182182182182182,0,0,18,37,4,0,0,0,-1.0,-1.8369701987210297e-16,7227.2,75.14785426081606,7347.0,-0.6855084822378342,7236.3,79.08792575356604,7352.0,-0.7654087607240934,7191.666666666667,91.94126060859661,7352.0,-0.1793247321752529,17.0,68.0,0.0023749650740430006
2026-02-13 18:38:00,7111,999,6760,1.8382961948587018,89.44271910001932,0.9875017358700181,0.049775028121484814,190.84085571777882,200.62446996093362,586.6703688065272,0.0,4,0.1999437570303712,0.09547244094488189,1.0517674900162697,7.111,0,0,18,38,4,0,0,0,-1.0,-1.8369701987210297e-16,7200.0,89.44271910001932,7347.0,-0.9840482560191072,7212.2,76.59387849054062,7347.0,-1.3042265958175683,7191.8,91.81705949218879,7352.0,-0.8705296250717798,-64.0,-81.0,-0.008919860627177756
2026-02-13 18:39:00,7174,998,6766,1.848800992695527,35.64126821544239,1.0010605045769145,0.05365853658536585,196.49632524708196,212.37698170381262,599.7566306006538,0.0,4,0.20724738675958188,0.0978397212543554,1.0601448204521944,7.181181181181181,0,0,18,39,4,0,0,0,-1.0,-1.8369701987210297e-16,7165.4,35.64126821544239,7209.0,0.23470803328733889,7218.9,68.91452032128366,7347.0,-0.642212802056957,7194.2,90.31760053010866,7352.0,-0.22120598748474124,63.0,127.0,0.008859513429897437
2026-02-13 18:40:00,7287,997,6907,1.8558837956029413,64.71089552776283,1.0146198830409356,0.0491218441273326,198.60227388595234,213.10318138217806,611.3253171983321,0.0,4,0.203622392974753,0.10249725576289792,1.0548639258830341,7.301603206412826,0,0,18,40,4,0,0,0,-1.0,-1.8369701987210297e-16,7181.0,64.71089552776283,7287.0,1.6131266991364475,7219.1,69.13023136725639,7347.0,0.9681987165338508,7198.566666666667,91.56519566664146,7352.0,0.9553626792062505,113.0,50.0,0.01575132422637293
2026-02-13 18:41:00,7152,999,6754,1.8449934809171462,65.29701371429657,0.9959893048128342,0.05116734237382916,196.4279576957027,206.9900121857444,603.6142970941861,0.0,4,0.19809869984621836,0.10037746400111841,1.0587712805329386,7.152,0,0,18,41,4,0,0,0,-1.0,-1.8369701987210297e-16,7179.8,65.29701371429657,7287.0,-0.4193250712589076,7208.2,70.37171148820543,7347.0,-0.7874268225904485,7195.166666666667,91.3292955731298,7352.0,-0.4675294704536832,-135.0,-248.0,-0.01852614244545081
2026-02-13 18:42:00,7269,999,6852,1.8421100203369472,76.19251931787642,1.0096394244124673,0.04346629986244842,193.98370615413694,202.70353712722624,605.006102270778,0.0,4,0.19972489683631361,0.09807427785419533,1.060703341602218,7.269,0,0,18,42,4,0,0,0,-1.0,-1.8369701987210297e-16,7198.6,76.19251931787642,7287.0,0.9120054718008956,7212.9,72.91920947948208,7347.0,0.758936687703244,7194.533333333334,90.72722791453796,7352.0,0.8118272879242209,117.0,252.0,0.016359060402684644
2026-02-13 18:43:00,7258,997,6864,1.844978339243156,60.733022319038795,1.0040116198644349,0.04518528722964596,196.7117870256108,209.24680903007373,600.8488809364565,0.0,4,0.18955779032924644,0.10318225650916105,1.0572469045884922,7.272545090180361,0,0,18,43,4,0,0,0,-1.0,-1.8369701987210297e-16,7228.0,60.733022319038795,7287.0,0.4859635714084881,7214.0,73.57082755187785,7347.0,0.5900430697163691,7192.766666666666,88.87832959312072,7352.0,0.725796013662525,-11.0,-128.0,-0.0015132755537212716
2026-02-13 18:44:00,7302,998,6932,1.8410969827149546,59.23934503355661,1.0065337854602596,0.047103929891825276,192.16583574713084,203.5511101248832,581.6010583419743,0.0,4,0.19361906066000273,0.09927427084759688,1.0532237126784942,7.3093093093093096,0,0,18,44,4,0,0,0,-1.0,-1.8369701987210297e-16,7253.6,59.23934503355661,7302.0,0.8034615909757682,7209.5,65.46118442762949,7302.0,1.3917898213313447,7195.0,90.79723526095674,7352.0,1.1656124467782234,44.0,55.0,0.006062276109120912
2026-02-13 18:45:00,7177,999,6801,1.8592211681339048,63.9710872191871,0.992312584686005,0.04583449428810254,198.87433077689997,204.24396131271047,604.4849166557145,0.0,4,0.20897185845639454,0.10128169406519923,1.0551308438694502,7.177,0,0,18,45,4,0,0,0,-1.0,-1.8369701987210297e-16,7231.6,63.9710872191871,7302.0,-0.8403738083649619,7206.3,66.26554325004557,7302.0,-0.4355870566760097,7196.7,89.93413298554182,7352.0,-0.21664032364098135,-125.0,-169.0,-0.017118597644480982
2026-02-13 18:46:00,7067,998,6657,1.8375841713007761,94.4473398249252,0.9794057320250568,0.04810413129598189,192.8548960993416,200.76930782743705,601.2717334745743,0.0,4,0.19581211092246745,0.0997453310696095,1.0614298588164615,7.074074074074074,0,0,18,46,4,0,0,0,-1.0,-1.8369701987210297e-16,7214.6,94.4473398249252,7302.0,-1.5464024484153929,7197.2,78.71439230253229,7302.0,-1.6333311493596339,7190.166666666667,92.04612162251138,7352.0,-1.3237162873521457,-110.0,15.0,-0.015326738191444922
2026-02-13 18:47:00,7183,997,6778,1.8495413791618123,89.77917353153214,0.9978606356968216,0.050250556792873054,198.2657237331053,208.96377432057687,610.1709247540953,0.0,4,0.2033685968819599,0.09910913140311804,1.0595958105915326,7.197394789579159,0,0,18,47,4,0,0,0,-1.0,-1.8369701987210297e-16,7197.4,89.77917353153214,7302.0,-0.1586266920021892,7198.0,78.50406925051905,7302.0,-0.18866958812805762,7196.033333333334,85.33321434976779,7352.0,-0.15096545902404263,116.0,226.0,0.016414320079241485
